credit_code,outcredit_code,report_year
91110000100017440y,91620921ma74a3524n,1
91110000100017539f,91110102759604432e,1
91110000100017539f,911101081013298175,1
91110000100017539f,911402247010389927,1
91110000100017539f,91140224724608847t,1
91110000100017539f,91150424690098825h,1
91110000100017539f,91150424793634619k,1
91110000100017539f,91210682120359325e,1
91110000100017539f,913310237410066107,1
91110000100017539f,91340100795056760e,1
91110000100017539f,91360681756767383e,1
91110000100017539f,91411330706681493f,1
91110000100017539f,91411725678082564r,1
91110000100017539f,914201002719303069,1
91110000100017539f,91440881751097122q,1
91110000100017539f,91450100662103922q,1
91110000100017539f,9145012319961325xf,1
91110000100017539f,9151340021325061x7,1
91110000100017539f,91610330294900257d,1
91110000100017539f,91610727790770658j,1
91110000100017539f,91611000698414490k,1
91110000100017643k,91110000100000972a,3
91110000100017643k,91110000100002361j,2
91110000100017643k,91110000100005888c,1
91110000100017643k,91110000100010089m,1
91110000100017643k,9111000010001539xr,3
91110000100017643k,91110000100016413x,3
91110000100017643k,91110000100016456b,3
91110000100017643k,91110000166780051k,3
91110000100017643k,911100002717519818,3
91110000100017643k,9111000030632311x3,2
91110000100017643k,91110000400007412c,3
91110000100017643k,91110000563621177y,3
91110000100017643k,911100006923204857,1
91110000100017643k,91110000710924101c,2
91110000100017643k,91110000710928292b,3
91110000100017643k,91110000710932216u,1
91110000100017643k,91110000710935206g,3
91110000100017643k,91110000710935257q,1
91110000100017643k,91110000717814984c,2
91110000100017643k,91110000717842950m,3
91110000100017643k,911100007178494232,3
91110000100017643k,91110000717849941a,2
91110000100017643k,911100007178841063,3
91110000100017643k,91110000ma0092lm5c,2
91110000100017643k,91110000ma01yb855x,1
91110000100017643k,911101021030163557,2
91110000100017643k,911101023483833058,2
91110000100017643k,91110102ma0012b599,1
91110000100017643k,91110102ma01ffj36j,2
91110000100017643k,911200007109339563,3
91110000100017643k,91130600ma0939hk85,1
91110000100017643k,9131000006596170xm,3
91110000100017643k,91310000132284105y,3
91110000100017643k,91310000342453915w,3
91110000100017643k,91310000759579978l,2
91110000100017643k,91310000ma1fl1tp95,2
91110000100017643k,91310000ma1fl4lq4a,1
91110000100017643k,91310000ma1fl57h4g,1
91110000100017643k,91310109ma1g58272y,3
91110000100017643k,91310109ma1g5a69xr,3
91110000100017643k,91310109ma1g5dc88f,2
91110000100017643k,91310109ma1g5gk36h,1
91110000100017643k,91310115ma1h8bt618,3
91110000100017643k,91330102ma2gnxq06m,2
91110000100017643k,91330600ma2882gy73,3
91110000100017643k,91350000567322019f,3
91110000100017643k,9135052126002712xa,2
91110000100017643k,91440101340104455p,1
91110000100017643k,914403003352957362,3
91110000100017643k,9144030034256501xf,3
91110000100017643k,914502231998258695,1
91110000100017643k,91460100ma5t8bbc46,1
91110000100017643k,91520000214419966x,1
91110000100017643k,91620000ma73jfdq2t,3
91110000100017707h,123100004250088335,4
91110000100017707h,91110000600022836k,6
91110000100017707h,91110000710922149t,5
91110000100017707h,911100007109254543,2
91110000100017707h,9111000071093019x7,6
91110000100017707h,911100007109343186,6
91110000100017707h,9111000071093465xc,4
91110000100017707h,911100007109357083,6
91110000100017707h,911100007178247797,6
91110000100017707h,911100007178440918,4
91110000100017707h,91110000746101748r,6
91110000100017707h,91110000ma0092lm5c,4
91110000100017707h,91110000ma00cxl49h,4
91110000100017707h,91110000ma01n9jk2f,2
91110000100017707h,91110102ma01gmfhxa,2
91110000100017707h,91110108774722891p,6
91110000100017707h,91110108ma01pmq93h,1
91110000100017707h,9111030273511034xq,4
91110000100017707h,91130629ma09893027,4
91110000100017707h,91310000132209439m,6
91110000100017707h,91310000134642498u,4
91110000100017707h,913100005997953048,6
91110000100017707h,91310000630762261r,4
91110000100017707h,91310000729391077q,4
91110000100017707h,91310000736239890t,4
91110000100017707h,91310104593111207b,2
91110000100017707h,9131011513226047x2,2
91110000100017707h,91310115570773646n,2
91110000100017707h,913200005980328909,2
91110000100017707h,9132000072058442xx,5
91110000100017707h,91320100768192716l,4
91110000100017707h,91320102759459845n,5
91110000100017707h,91330000052823439a,1
91110000100017707h,91330000142926474g,5
91110000100017707h,91330102ma2808ckxm,4
91110000100017707h,91330300712512215g,5
91110000100017707h,91340000711704637r,5
91110000100017707h,913500007264309828,4
91110000100017707h,91350200302898549m,1
91110000100017707h,91360000491018351h,1
91110000100017707h,91360000723902278p,5
91110000100017707h,91420000722098126g,5
91110000100017707h,91420100300248067p,4
91110000100017707h,914300001838015556,5
91110000100017707h,9144000019032681xp,5
91110000100017707h,91440000x174331443,1
91110000100017707h,91440101190498531w,4
91110000100017707h,91440101716347552a,4
91110000100017707h,91440101795547324h,4
91110000100017707h,91440300359507326p,4
91110000100017707h,91450000723056462e,5
91110000100017707h,91460000284048953h,5
91110000100017707h,91500000ma604r0q6c,3
91110000100017707h,91500107709313696r,5
91110000100017707h,91510100725375635p,5
91110000100017707h,915200007221035709,4
91110000100017707h,915300002165575883,4
91110000100017707h,91530000713496843u,2
91110000100017707h,91530100216580884h,3
91110000100017707h,915303002172212186,3
91110000100017707h,9161000022053459xb,4
91110000100017707h,916200007190544800,5
91110000100017707h,91630000710448299d,2
91110000100017707h,91640000227694684b,3
91110000100017707h,916400007150664842,3
91110000100017707h,916500007223561808,5
91110000100017707h,9165010062555410xw,2
91110000100017707h,916501007129653452,3
91110000100017889m,91110105625912608b,1
91110000100017985y,91110000130232395l,1
91110000100017985y,9111000017000168xk,1
91110000100017985y,911100006188158771,3
91110000100017985y,91110000700007473p,1
91110000100017985y,91110101746110679e,3
91110000100017985y,911101067609407408,2
91110000100017985y,91130100107744755w,2
91110000100017985y,912102007409339654,1
91110000100017985y,91310101743293529l,1
91110000100017985y,91440300733446560x,2
91110000100017985y,91610824338719979w,1
911100001000181794,91110000100019622w,5
911100001000181794,91110000690804822c,4
911100001000181794,911100007109244940,5
911100001000181794,911101050955752606,5
911100001000181794,91110108710927214t,4
911100001000181794,9111010871092737x4,1
911100001000181794,911101135530870546,5
911100001000181794,91110113562103706j,5
911100001000181794,911103025585588474,5
911100001000181794,91110302795955432x,1
911100001000181794,91120111352886212y,4
911100001000181794,91120116673701696a,3
911100001000181794,911201166794424535,1
911100001000181794,91120116767602867c,1
911100001000181794,91210100243380378j,5
911100001000181794,912101062434900759,4
911100001000181794,912101067695670065,5
911100001000181794,91230199723657954k,5
911100001000181794,913101207970954213,5
911100001000181794,91320200135898129j,5
911100001000181794,91320691722822604r,4
911100001000181794,91320700138975505l,1
911100001000181794,91330000142927549r,5
911100001000181794,913301005551639381,6
911100001000181794,91360425352070045y,2
911100001000181794,91370300786135811q,1
911100001000181794,91440101190505527m,5
911100001000181794,91510107201940007c,5
911100001000181794,91620000551284732e,5
911100001000181794,91620000739639195p,2
911100001000181794,91620100710397225p,1
911100001000181794,916201022244346096,1
91110000100018208f,91310000698818276f,2
91110000100018208f,9131011563166660xe,2
91110000100018208f,91320582694512878j,1
91110000100018208f,913401005592358988,3
91110000100018208f,913502007912739609,1
91110000100018208f,91430500ma4ltufj4l,1
91110000100018208f,91440300192179817n,2
91110000100018208f,91440606684407214p,3
91110000100018208f,91510122ma6c7mj08e,1
91110000100018208f,91610000220532754n,3
91110000100018208f,916100006231183982,1
91110000100018208f,916100007663066019,3
91110000100018208f,91610400071258308q,3
91110000100018208f,91610400623231411x,1
91110000100018208f,91610400ma6xm5m521,1
91110000100018267j,91110000ma003qj21h,1
91110000100018267j,91110000ma006wn11b,1
91110000100018267j,91110101ma01tf680p,1
91110000100018267j,91110101ma01tf6d10,1
91110000100018267j,91110101ma01tf6l7r,1
91110000100018267j,91133100ma0fulfh6m,1
91110000100018267j,91330000ma27u0561c,1
91110000100018267j,91513338ma65l2ea3h,1
91110000100018267j,91533422ma6n1b602p,1
91110000100018267j,91640100ma75wkgf82,1
91110000100018486w,91110000100027235r,4
91110000100018486w,91110000717829238p,2
91110000100018486w,91110112ma01mn5532,1
91110000100018486w,9113012410471856xq,5
91110000100018486w,91130124740185450w,2
91110000100018486w,911307247995707674,3
91110000100018486w,91150000ma0mwmm1xt,1
91110000100018486w,91150100075581380w,1
91110000100018486w,91150500676935578f,3
91110000100018486w,91150523ma0nry0082,2
91110000100018486w,91150602067521951h,4
91110000100018486w,911506026673073694,3
91110000100018486w,91210682759142928c,5
91110000100018486w,91211400752795897l,5
91110000100018486w,91211400ma0qd92h8j,2
91110000100018486w,91310000ma1fl14r61,4
91110000100018486w,91330800740533128f,4
91110000100018486w,91360000ma38xdq51r,1
91110000100018486w,913607007391953958,4
91110000100018486w,91361000744287331a,4
91110000100018486w,91430000183796928a,3
91110000100018486w,91430104ma4ppq6g3c,2
91110000100018486w,91430105395923642l,2
91110000100018486w,914304006663125378,5
91110000100018486w,91430400ma4lbkla3j,3
91110000100018486w,91440101ma5d0kct61,1
91110000100018486w,91440200742970751t,5
91110000100018486w,914402007436750099,4
91110000100018486w,9152000071430679xm,3
91110000100018486w,91610122742816973g,4
91110000100018486w,91620105712756885q,4
91110000100018486w,9165400074220482xh,4
911100001000189377,9111010566050372xj,1
91110000100018988f,911201186737078795,1
91110000100018988f,91130500586935320l,2
91110000100018988f,91220501559773629a,2
91110000100018988f,9131000057084896xk,2
91110000100018988f,913100006988128867,2
91110000100018988f,91320500582299742d,2
91110000100018988f,913209005794860882,2
91110000100018988f,91330200681092931n,2
91110000100018988f,9133100005133211xy,2
91110000100018988f,91341100054470809n,2
91110000100018988f,913417000501626735,2
91110000100018988f,91341800595716672w,2
91110000100018988f,913502000728104911,2
91110000100018988f,91350500572999884r,2
91110000100018988f,91350600587526668q,2
91110000100018988f,9137060057391917x4,2
91110000100018988f,914107005672660107,2
91110000100018988f,914201155623117167,1
91110000100018988f,91420500568322344e,2
91110000100018988f,91420800571508270n,2
91110000100018988f,914403007178837879,1
91110000100018988f,91500222561606379m,2
91110000100018988f,915002235616065551,2
91110000100018988f,915101826796582036,2
91110000100018988f,915120005607454493,2
91110000100018988f,91530500056960588x,2
91110000100018988f,91530800594552776j,2
91110000100018988f,91532800592042924a,2
91110000100018988f,91540402064673394e,2
91110000100018988f,91610625593316632a,2
91110000100018988f,916108005933273580,2
911100001000196067,91110101734161639r,1
911100001000196735,911101087214736095,1
911100001000196735,911101087355771774,1
91110000100022741n,911101050648917386,1
9111000010002312xg,9112022258327503x1,1
911100001000232852,91110000772551988p,1
911100001000234459,911101087601021222,1
911100001000234459,91110108778643947p,2
911100001000237522,9111000071093326xf,1
911100001000237522,91310000770945342f,1
911100001000237522,91310000ma1fl2lq9b,1
911100001000237522,91310115078177324k,1
911100001000237522,91310115572723431g,1
911100001000237522,91310115583453764m,1
911100001000238085,91120118ma06yulu92,1
911100001000238085,91320707ma221wnnxd,1
911100001000238160,911100001178141208,4
911100001000238160,911100003354594540,6
911100001000238160,91110000575247039a,3
911100001000238160,91110000575247143e,3
911100001000238160,911100005960140822,3
911100001000238160,91110000665605848u,8
911100001000238160,911100006949567517,2
911100001000238160,91110000717827478q,1
911100001000238160,91110000784802043p,7
911100001000238160,91110105055590570b,3
911100001000238160,91110114071705729d,8
911100001000238160,91110114ma009uel9q,5
911100001000238160,91310115358464774p,3
911100001000238160,91310115698750128a,3
911100001000238160,91310115ma1k3h7uxj,1
911100001000238160,91310117060886288c,3
911100001000238160,91320113797102070m,1
911100001000238160,91320594313894703x,2
911100001000238160,91420102ma4klc8m0a,6
911100001000238160,91440101ma5apdfu88,3
911100001000238160,9144011607017337x9,3
911100001000238160,91440300358220673k,2
911100001000238160,91460200082521431y,1
911100001000238160,915101153506156894,1
91110000100023840g,911100007178841063,2
91110000100023840g,91110102ma0027189f,2
91110000100023840g,91110105769354027j,2
91110000100023840g,911102287177842959,1
91110000100023840g,911301847131911500,2
91110000100023840g,911305346652950774,1
91110000100023840g,913100005707723526,1
91110000100023840g,91310000792783700p,1
91110000100023840g,913101043420830961,2
91110000100023840g,91310117782419323h,2
91110000100023840g,91321000140719551f,2
91110000100023840g,91330000142943469q,2
91110000100023840g,91430700730526207d,1
91110000100023840g,91440101687691185c,2
91110000100023840g,9144030076757494xn,2
91110000100023840g,914408231947812035,1
91110000100023840g,91441200707565259c,1
91110000100023840g,91500000597987214c,1
91110000100023840g,91520000670724980r,2
91110000100023840g,916328003108303840,1
911100001000238753,911100000592432938,3
911100001000238753,911100007763507611,3
911100001000238753,91110000789957546r,2
911100001000238753,911101017488011238,2
911100001000238753,91110106ma008kcx1r,2
911100001000238753,911101070938162519,2
911100001000238753,91110113782538779k,1
911100001000238753,91110114ma00219g96,2
911100001000238753,91110229593883274y,3
911100001000238753,91110229593883282r,3
911100001000238753,91110229783248802x,3
911100001000238753,91110302675050065q,3
911100001000238753,91310000680985471t,1
911100001000238753,91310000736239890t,1
911100001000238753,91310000755045290c,2
911100001000238753,913201132496982216,2
911100001000238753,91320281142243024w,1
911100001000238753,91340100099501517y,3
911100001000238753,914401011905004191,1
911100001000238753,91440101304602350h,3
911100001000238753,91440300359507326p,1
911100001000238753,91440300674813235r,2
911100001000238753,91440300ma5fu6y57q,1
911100001000238753,9146900209870905xr,3
91110000100024210j,91210200242376553y,1
91110000100024210j,91440129761934895q,1
91110000100024210j,915101006217050972,1
91110000100024341e,91110111ma01e5nt1j,1
9111000010002435x6,91320594595607644x,1
9111000010002451xd,91110101101399065p,1
9111000010002451xd,91110105633697602q,1
